Start Training...
Epoch 0: {'Posloss_Train': 507.1338728322279, 'Actloss_Train': 15.24407760417339, 'Direcloss_Train': 25.804718745634858, 'Laneloss_Train': 1367.222199100776, 'KLDloss_Train': 186.89137381995283, 'Loss_Train': 4998.542125727507, 'Posloss_Val': 316.99396057128905, 'Actloss_Val': 0.004743664632551372, 'Direcloss_Val': 5.058239439328512, 'Laneloss_Val': 1246.7055721028646, 'KLDloss_Val': 198.36750651041666, 'Loss_Val': 1767.130021158854}
Epoch 11: {'Posloss_Train': 165.5074706877638, 'Actloss_Train': 3.1842476067097797e-07, 'Direcloss_Train': 2.5856438027132276, 'Laneloss_Train': 781.7798037945024, 'KLDloss_Train': 209.76708948532206, 'Loss_Train': 2437.942232477585, 'Posloss_Val': 164.04990275065103, 'Actloss_Val': 7.152556615134623e-08, 'Direcloss_Val': 2.532645823160807, 'Laneloss_Val': 767.082314453125, 'KLDloss_Val': 212.15350077311197, 'Loss_Val': 1145.8183610026042}
Epoch 12: {'Posloss_Train': 160.73925868296783, 'Actloss_Train': 6.44050119604271e-08, 'Direcloss_Train': 2.4944044803612986, 'Laneloss_Train': 757.0278103207581, 'KLDloss_Train': 215.25721817528643, 'Loss_Train': 2374.7642785398752, 'Posloss_Val': 161.93485239664713, 'Actloss_Val': 3.178914028012514e-08, 'Direcloss_Val': 2.564718287785848, 'Laneloss_Val': 738.46083984375, 'KLDloss_Val': 216.74255004882812, 'Loss_Val': 1119.7029606119793}
Epoch 13: {'Posloss_Train': 156.7716838145416, 'Actloss_Train': 1.440112103542536e-08, 'Direcloss_Train': 2.5018170763982224, 'Laneloss_Train': 730.6168849868262, 'KLDloss_Train': 220.7040402713238, 'Loss_Train': 2311.52636513934, 'Posloss_Val': 151.63098856608073, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.381394739151001, 'Laneloss_Val': 710.1831966145834, 'KLDloss_Val': 223.33421427408854, 'Loss_Val': 1087.5297875976562}
Epoch 14: {'Posloss_Train': 151.68961772022632, 'Actloss_Train': 4.000311348392533e-09, 'Direcloss_Train': 2.408127687521429, 'Laneloss_Train': 702.8978650393902, 'KLDloss_Train': 227.01744018145055, 'Loss_Train': 2241.9797695083107, 'Posloss_Val': 148.63081695556642, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.366064920425415, 'Laneloss_Val': 682.2822485351562, 'KLDloss_Val': 230.27308268229166, 'Loss_Val': 1063.55220703125}
Epoch 15: {'Posloss_Train': 147.04881593845033, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.4503766290293445, 'Laneloss_Train': 677.1668905987835, 'KLDloss_Train': 233.07601426911833, 'Loss_Train': 2178.0554264759858, 'Posloss_Val': 144.66073649088543, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.4826886463165283, 'Laneloss_Val': 663.4927270507812, 'KLDloss_Val': 236.9228029378255, 'Loss_Val': 1047.5589591471355}
Epoch 16: {'Posloss_Train': 142.24453840319742, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.4398710691688845, 'Laneloss_Train': 651.3693095981674, 'KLDloss_Train': 238.44112529370608, 'Loss_Train': 2112.597768898778, 'Posloss_Val': 140.70059631347655, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.345489961306254, 'Laneloss_Val': 631.8014025878906, 'KLDloss_Val': 240.01920166015626, 'Loss_Val': 1014.8666902669271}
Epoch 17: {'Posloss_Train': 138.17132570919574, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.4006535050852986, 'Laneloss_Train': 626.9861508567861, 'KLDloss_Train': 242.43709717820954, 'Loss_Train': 2051.495359279965, 'Posloss_Val': 134.61633229573567, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.4205301984151206, 'Laneloss_Val': 610.7390120442708, 'KLDloss_Val': 246.1606406656901, 'Loss_Val': 993.9365177408854}
Epoch 18: {'Posloss_Train': 134.1369727985971, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.462447220047048, 'Laneloss_Train': 603.2525175977873, 'KLDloss_Train': 247.77245709720074, 'Loss_Train': 1993.2878270501258, 'Posloss_Val': 128.4249385579427, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.3399350881576537, 'Laneloss_Val': 588.0002884928385, 'KLDloss_Val': 250.0664190673828, 'Loss_Val': 968.8315747070312}
Epoch 19: {'Posloss_Train': 129.9128017809567, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.413848982961386, 'Laneloss_Train': 579.6726077290989, 'KLDloss_Train': 252.73035267055434, 'Loss_Train': 1934.1406209036809, 'Posloss_Val': 126.03140635172527, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.2784353629748026, 'Laneloss_Val': 563.1164225260417, 'KLDloss_Val': 255.10295756022134, 'Loss_Val': 946.5292211914062}
Epoch 20: {'Posloss_Train': 127.12365748258244, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.450874443422228, 'Laneloss_Train': 561.3849856997497, 'KLDloss_Train': 255.12592704824152, 'Loss_Train': 1888.8414007609322, 'Posloss_Val': 122.83516632080078, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.810168368021647, 'Laneloss_Val': 548.8530672200521, 'KLDloss_Val': 257.83938273111977, 'Loss_Val': 932.3377864583333}
